antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'home & kitchen - Garden & Outdoors'}),frozenset({'home & kitchen - Home Improvement'}),0.037333333333333336,0.04346666666666667,0.0061333333333333335,0.16428571428571428,3.7795793163891322,0.004510577777777778,1.1445698005698006
frozenset({'home & kitchen - Home Improvement'}),frozenset({'home & kitchen - Garden & Outdoors'}),0.04346666666666667,0.037333333333333336,0.0061333333333333335,0.1411042944785276,3.779579316389132,0.004510577777777778,1.1208190476190476
frozenset({'appliances - Refrigerators'}),frozenset({'home & kitchen - Garden & Outdoors'}),0.047466666666666664,0.037333333333333336,0.005866666666666667,0.12359550561797754,3.310593900481541,0.004094577777777778,1.0984273504273503
frozenset({'home & kitchen - Garden & Outdoors'}),frozenset({'appliances - Refrigerators'}),0.037333333333333336,0.047466666666666664,0.005866666666666667,0.15714285714285714,3.3105939004815412,0.004094577777777778,1.1301242937853107
frozenset({'home & kitchen - Garden & Outdoors'}),frozenset({'home & kitchen - Home Furnishing'}),0.037333333333333336,0.03813333333333333,0.005066666666666666,0.1357142857142857,3.558941058941059,0.0036430222222222216,1.1129035812672177
frozenset({'home & kitchen - Home Furnishing'}),frozenset({'home & kitchen - Garden & Outdoors'}),0.03813333333333333,0.037333333333333336,0.005066666666666666,0.13286713286713286,3.5589410589410586,0.0036430222222222216,1.1101720430107527
frozenset({'home & kitchen - Garden & Outdoors'}),frozenset({'appliances - Kitchen & Home Appliances'}),0.037333333333333336,0.0416,0.005866666666666667,0.15714285714285714,3.7774725274725274,0.0043136,1.1370847457627118
frozenset({'appliances - Kitchen & Home Appliances'}),frozenset({'home & kitchen - Garden & Outdoors'}),0.0416,0.037333333333333336,0.005866666666666667,0.14102564102564102,3.777472527472527,0.0043136,1.1207164179104476
frozenset({'appliances - Washing Machines'}),frozenset({'home & kitchen - Garden & Outdoors'}),0.038933333333333334,0.037333333333333336,0.005866666666666667,0.1506849315068493,4.036203522504892,0.004413155555555556,1.1334623655913978
frozenset({'home & kitchen - Garden & Outdoors'}),frozenset({'appliances - Washing Machines'}),0.037333333333333336,0.038933333333333334,0.005866666666666667,0.15714285714285714,4.036203522504892,0.004413155555555556,1.1402485875706214
frozenset({'home & kitchen - Indoor Lighting'}),frozenset({'home & kitchen - Garden & Outdoors'}),0.0416,0.037333333333333336,0.0061333333333333335,0.14743589743589744,3.949175824175824,0.004580266666666667,1.1291428571428572
frozenset({'home & kitchen - Garden & Outdoors'}),frozenset({'home & kitchen - Indoor Lighting'}),0.037333333333333336,0.0416,0.0061333333333333335,0.16428571428571428,3.9491758241758244,0.004580266666666667,1.1468034188034189
frozenset({'appliances - Refrigerators'}),frozenset({'home & kitchen - Home Furnishing'}),0.047466666666666664,0.03813333333333333,0.0056,0.11797752808988765,3.0938162960634874,0.003789937777777778,1.090523991507431
frozenset({'home & kitchen - Home Furnishing'}),frozenset({'appliances - Refrigerators'}),0.03813333333333333,0.047466666666666664,0.0056,0.14685314685314685,3.093816296063487,0.003789937777777778,1.1164939890710384
frozenset({'home & kitchen - Home Furnishing'}),frozenset({'appliances - Heating & Cooling Appliances'}),0.03813333333333333,0.046933333333333334,0.006933333333333333,0.18181818181818182,3.8739669421487606,0.005143608888888889,1.1648592592592593
frozenset({'appliances - Heating & Cooling Appliances'}),frozenset({'home & kitchen - Home Furnishing'}),0.046933333333333334,0.03813333333333333,0.006933333333333333,0.1477272727272727,3.87396694214876,0.005143608888888889,1.1285902222222222
frozenset({'home & kitchen - Bedroom Linen'}),frozenset({'home & kitchen - Home Furnishing'}),0.03866666666666667,0.03813333333333333,0.005333333333333333,0.13793103448275862,3.6170725825898242,0.003858844444444444,1.1157653333333333
frozenset({'home & kitchen - Home Furnishing'}),frozenset({'home & kitchen - Bedroom Linen'}),0.03813333333333333,0.03866666666666667,0.005333333333333333,0.13986013986013987,3.6170725825898242,0.003858844444444444,1.1176476964769648
frozenset({'home & kitchen - Home Furnishing'}),frozenset({'home & kitchen - Home Improvement'}),0.03813333333333333,0.04346666666666667,0.0056,0.14685314685314685,3.3785233171736238,0.003942471111111111,1.1211825136612021
frozenset({'home & kitchen - Home Improvement'}),frozenset({'home & kitchen - Home Furnishing'}),0.04346666666666667,0.03813333333333333,0.0056,0.12883435582822086,3.378523317173624,0.003942471111111111,1.1041145539906103
frozenset({'home & kitchen - Home Furnishing'}),frozenset({'appliances - Kitchen & Home Appliances'}),0.03813333333333333,0.0416,0.0056,0.14685314685314685,3.530123722431415,0.004013653333333334,1.1233704918032787
frozenset({'appliances - Kitchen & Home Appliances'}),frozenset({'home & kitchen - Home Furnishing'}),0.0416,0.03813333333333333,0.0056,0.1346153846153846,3.530123722431415,0.004013653333333334,1.1114903703703702
frozenset({'home & kitchen - Indoor Lighting'}),frozenset({'home & kitchen - Home Furnishing'}),0.0416,0.03813333333333333,0.0056,0.1346153846153846,3.530123722431415,0.004013653333333334,1.1114903703703702
frozenset({'home & kitchen - Home Furnishing'}),frozenset({'home & kitchen - Indoor Lighting'}),0.03813333333333333,0.0416,0.0056,0.14685314685314685,3.530123722431415,0.004013653333333334,1.1233704918032787
frozenset({'home & kitchen - Home Storage'}),frozenset({'home & kitchen - Home Décor'}),0.0392,0.03493333333333333,0.0061333333333333335,0.1564625850340136,4.478890792958405,0.004763946666666667,1.1440709677419354
frozenset({'home & kitchen - Home Décor'}),frozenset({'home & kitchen - Home Storage'}),0.03493333333333333,0.0392,0.0061333333333333335,0.17557251908396948,4.478890792958405,0.004763946666666667,1.1654148148148147
frozenset({'home & kitchen - Indoor Lighting'}),frozenset({'home & kitchen - Home Décor'}),0.0416,0.03493333333333333,0.0056,0.1346153846153846,3.853493834409865,0.0041467733333333335,1.115188148148148
frozenset({'home & kitchen - Home Décor'}),frozenset({'home & kitchen - Indoor Lighting'}),0.03493333333333333,0.0416,0.0056,0.1603053435114504,3.8534938344098655,0.0041467733333333335,1.1413672727272728
frozenset({'beauty & health - Beauty & Grooming'}),frozenset({'beauty & health - Health & Personal Care'}),0.0216,0.023466666666666667,0.005066666666666666,0.2345679012345679,9.995791245791246,0.004559786666666666,1.2757935483870968
frozenset({'beauty & health - Health & Personal Care'}),frozenset({'beauty & health - Beauty & Grooming'}),0.023466666666666667,0.0216,0.005066666666666666,0.21590909090909088,9.995791245791244,0.004559786666666666,1.2478144927536232
frozenset({'home & kitchen - Kitchen Storage & Containers'}),"frozenset({'grocery & gourmet foods - Coffee, Tea & Beverages'})",0.055466666666666664,0.03253333333333333,0.016533333333333334,0.29807692307692313,9.162200504413622,0.014728817777777778,1.378308675799087
"frozenset({'grocery & gourmet foods - Coffee, Tea & Beverages'})",frozenset({'home & kitchen - Kitchen Storage & Containers'}),0.03253333333333333,0.055466666666666664,0.016533333333333334,0.5081967213114754,9.16220050441362,0.014728817777777778,1.920551111111111
"frozenset({'grocery & gourmet foods - Coffee, Tea & Beverages'})",frozenset({'grocery & gourmet foods - Snack Foods'}),0.03253333333333333,0.03493333333333333,0.017066666666666667,0.5245901639344263,15.016894005756479,0.01593016888888889,2.029967816091954
frozenset({'grocery & gourmet foods - Snack Foods'}),"frozenset({'grocery & gourmet foods - Coffee, Tea & Beverages'})",0.03493333333333333,0.03253333333333333,0.017066666666666667,0.4885496183206108,15.01689400575648,0.01593016888888889,1.8916139303482593
"frozenset({'grocery & gourmet foods - Coffee, Tea & Beverages'})",frozenset({'home & kitchen - Kitchen & Dining'}),0.03253333333333333,0.0536,0.013333333333333334,0.40983606557377056,7.646195253241988,0.011589546666666667,1.6036222222222223
frozenset({'home & kitchen - Kitchen & Dining'}),"frozenset({'grocery & gourmet foods - Coffee, Tea & Beverages'})",0.0536,0.03253333333333333,0.013333333333333334,0.24875621890547264,7.646195253241988,0.011589546666666667,1.2878198675496688
"frozenset({'home & kitchen - Kitchen Storage & Containers', 'grocery & gourmet foods - Coffee, Tea & Beverages'})",frozenset({'grocery & gourmet foods - Snack Foods'}),0.016533333333333334,0.03493333333333333,0.007733333333333333,0.46774193548387094,13.389559221866536,0.007155768888888889,1.8131555555555556
"frozenset({'home & kitchen - Kitchen Storage & Containers', 'grocery & gourmet foods - Snack Foods'})","frozenset({'grocery & gourmet foods - Coffee, Tea & Beverages'})",0.0176,0.03253333333333333,0.007733333333333333,0.4393939393939394,13.505961251862892,0.007160746666666667,1.7257513513513516
"frozenset({'grocery & gourmet foods - Coffee, Tea & Beverages', 'grocery & gourmet foods - Snack Foods'})",frozenset({'home & kitchen - Kitchen Storage & Containers'}),0.017066666666666667,0.055466666666666664,0.007733333333333333,0.453125,8.169320913461538,0.006786702222222222,1.7271466666666666
frozenset({'home & kitchen - Kitchen Storage & Containers'}),"frozenset({'grocery & gourmet foods - Coffee, Tea & Beverages', 'grocery & gourmet foods - Snack Foods'})",0.055466666666666664,0.017066666666666667,0.007733333333333333,0.13942307692307693,8.169320913461538,0.006786702222222222,1.1421795158286778
"frozenset({'grocery & gourmet foods - Coffee, Tea & Beverages'})","frozenset({'home & kitchen - Kitchen Storage & Containers', 'grocery & gourmet foods - Snack Foods'})",0.03253333333333333,0.0176,0.007733333333333333,0.2377049180327869,13.50596125186289,0.007160746666666667,1.2887397849462368
frozenset({'grocery & gourmet foods - Snack Foods'}),"frozenset({'home & kitchen - Kitchen Storage & Containers', 'grocery & gourmet foods - Coffee, Tea & Beverages'})",0.03493333333333333,0.016533333333333334,0.007733333333333333,0.22137404580152673,13.389559221866536,0.007155768888888889,1.2630797385620915
"frozenset({'grocery & gourmet foods - Coffee, Tea & Beverages', 'grocery & gourmet foods - Snack Foods'})",frozenset({'home & kitchen - Kitchen & Dining'}),0.017066666666666667,0.0536,0.008,0.46875,8.745335820895523,0.007085226666666666,1.7814588235294118
"frozenset({'grocery & gourmet foods - Coffee, Tea & Beverages', 'home & kitchen - Kitchen & Dining'})",frozenset({'grocery & gourmet foods - Snack Foods'}),0.013333333333333334,0.03493333333333333,0.008,0.6,17.17557251908397,0.0075342222222222225,2.4126666666666665
"frozenset({'home & kitchen - Kitchen & Dining', 'grocery & gourmet foods - Snack Foods'})","frozenset({'grocery & gourmet foods - Coffee, Tea & Beverages'})",0.016266666666666665,0.03253333333333333,0.008,0.49180327868852464,15.116904058048915,0.007470791111111112,1.903724731182796
"frozenset({'grocery & gourmet foods - Coffee, Tea & Beverages'})","frozenset({'home & kitchen - Kitchen & Dining', 'grocery & gourmet foods - Snack Foods'})",0.03253333333333333,0.016266666666666665,0.008,0.24590163934426232,15.116904058048915,0.007470791111111112,1.3045159420289856
frozenset({'grocery & gourmet foods - Snack Foods'}),"frozenset({'grocery & gourmet foods - Coffee, Tea & Beverages', 'home & kitchen - Kitchen & Dining'})",0.03493333333333333,0.013333333333333334,0.008,0.22900763358778628,17.17557251908397,0.0075342222222222225,1.27973597359736
frozenset({'home & kitchen - Kitchen & Dining'}),"frozenset({'grocery & gourmet foods - Coffee, Tea & Beverages', 'grocery & gourmet foods - Snack Foods'})",0.0536,0.017066666666666667,0.008,0.14925373134328357,8.745335820895521,0.007085226666666666,1.1553777777777778
"frozenset({'home & kitchen - Kitchen Storage & Containers', 'grocery & gourmet foods - Coffee, Tea & Beverages'})",frozenset({'home & kitchen - Kitchen & Dining'}),0.016533333333333334,0.0536,0.006666666666666667,0.40322580645161293,7.5228695233509875,0.00578048,1.5858594594594597
"frozenset({'home & kitchen - Kitchen Storage & Containers', 'home & kitchen - Kitchen & Dining'})","frozenset({'grocery & gourmet foods - Coffee, Tea & Beverages'})",0.018666666666666668,0.03253333333333333,0.006666666666666667,0.35714285714285715,10.977751756440282,0.006059377777777778,1.5049481481481484
"frozenset({'grocery & gourmet foods - Coffee, Tea & Beverages', 'home & kitchen - Kitchen & Dining'})",frozenset({'home & kitchen - Kitchen Storage & Containers'}),0.013333333333333334,0.055466666666666664,0.006666666666666667,0.5,9.014423076923077,0.005927111111111111,1.8890666666666667
frozenset({'home & kitchen - Kitchen Storage & Containers'}),"frozenset({'grocery & gourmet foods - Coffee, Tea & Beverages', 'home & kitchen - Kitchen & Dining'})",0.055466666666666664,0.013333333333333334,0.006666666666666667,0.12019230769230771,9.014423076923078,0.005927111111111111,1.121457194899818
"frozenset({'grocery & gourmet foods - Coffee, Tea & Beverages'})","frozenset({'home & kitchen - Kitchen Storage & Containers', 'home & kitchen - Kitchen & Dining'})",0.03253333333333333,0.018666666666666668,0.006666666666666667,0.20491803278688528,10.977751756440282,0.006059377777777778,1.234254295532646
frozenset({'home & kitchen - Kitchen & Dining'}),"frozenset({'home & kitchen - Kitchen Storage & Containers', 'grocery & gourmet foods - Coffee, Tea & Beverages'})",0.0536,0.016533333333333334,0.006666666666666667,0.12437810945273632,7.522869523350987,0.00578048,1.1231636363636364
frozenset({'home & kitchen - Kitchen Storage & Containers'}),frozenset({'grocery & gourmet foods - Snack Foods'}),0.055466666666666664,0.03493333333333333,0.0176,0.31730769230769235,9.083235466823256,0.015662364444444445,1.4136187793427228
frozenset({'grocery & gourmet foods - Snack Foods'}),frozenset({'home & kitchen - Kitchen Storage & Containers'}),0.03493333333333333,0.055466666666666664,0.0176,0.5038167938931298,9.083235466823254,0.015662364444444445,1.9035979487179489
frozenset({'home & kitchen - Kitchen & Dining'}),frozenset({'grocery & gourmet foods - Snack Foods'}),0.0536,0.03493333333333333,0.016266666666666665,0.30348258706467657,8.687478637347612,0.014394239999999999,1.38556
frozenset({'grocery & gourmet foods - Snack Foods'}),frozenset({'home & kitchen - Kitchen & Dining'}),0.03493333333333333,0.0536,0.016266666666666665,0.46564885496183206,8.687478637347613,0.014394239999999999,1.77112
"frozenset({'home & kitchen - Kitchen Storage & Containers', 'home & kitchen - Kitchen & Dining'})",frozenset({'grocery & gourmet foods - Snack Foods'}),0.018666666666666668,0.03493333333333333,0.0088,0.4714285714285714,13.495092693565978,0.008147911111111112,1.8258018018018016
"frozenset({'home & kitchen - Kitchen Storage & Containers', 'grocery & gourmet foods - Snack Foods'})",frozenset({'home & kitchen - Kitchen & Dining'}),0.0176,0.0536,0.0088,0.5,9.328358208955224,0.00785664,1.8928
"frozenset({'home & kitchen - Kitchen & Dining', 'grocery & gourmet foods - Snack Foods'})",frozenset({'home & kitchen - Kitchen Storage & Containers'}),0.016266666666666665,0.055466666666666664,0.0088,0.5409836065573771,9.753310214375789,0.007897742222222223,2.0577333333333336
frozenset({'home & kitchen - Kitchen Storage & Containers'}),"frozenset({'home & kitchen - Kitchen & Dining', 'grocery & gourmet foods - Snack Foods'})",0.055466666666666664,0.016266666666666665,0.0088,0.15865384615384617,9.75331021437579,0.007897742222222223,1.1692373333333332
frozenset({'home & kitchen - Kitchen & Dining'}),"frozenset({'home & kitchen - Kitchen Storage & Containers', 'grocery & gourmet foods - Snack Foods'})",0.0536,0.0176,0.0088,0.16417910447761194,9.328358208955223,0.00785664,1.1753714285714287
frozenset({'grocery & gourmet foods - Snack Foods'}),"frozenset({'home & kitchen - Kitchen Storage & Containers', 'home & kitchen - Kitchen & Dining'})",0.03493333333333333,0.018666666666666668,0.0088,0.2519083969465649,13.495092693565976,0.008147911111111112,1.3117823129251702
"frozenset({""men's shoes - Casual Shoes""})","frozenset({""men's shoes - Formal Shoes""})",0.05733333333333333,0.05173333333333333,0.0216,0.37674418604651166,7.282426276672262,0.018633955555555557,1.5214726368159206
"frozenset({""men's shoes - Formal Shoes""})","frozenset({""men's shoes - Casual Shoes""})",0.05173333333333333,0.05733333333333333,0.0216,0.4175257731958763,7.282426276672261,0.018633955555555557,1.618383480825959
"frozenset({""men's shoes - Sports Shoes""})","frozenset({""men's shoes - Formal Shoes""})",0.05893333333333333,0.05173333333333333,0.021333333333333333,0.36199095022624433,6.997247749218641,0.018284515555555554,1.4862903073286053
"frozenset({""men's shoes - Formal Shoes""})","frozenset({""men's shoes - Sports Shoes""})",0.05173333333333333,0.05893333333333333,0.021333333333333333,0.41237113402061853,6.997247749218641,0.018284515555555554,1.6014643274853801
"frozenset({""women's shoes - Shoes""})","frozenset({""men's shoes - Formal Shoes""})",0.05333333333333334,0.05173333333333333,0.009866666666666666,0.18499999999999997,3.576030927835051,0.0071075555555555545,1.163517382413088
"frozenset({""men's shoes - Formal Shoes""})","frozenset({""women's shoes - Shoes""})",0.05173333333333333,0.05333333333333334,0.009866666666666666,0.19072164948453607,3.5760309278350513,0.0071075555555555545,1.1697664543524415
"frozenset({""women's shoes - Ballerinas""})","frozenset({""men's shoes - Formal Shoes""})",0.0544,0.05173333333333333,0.009333333333333334,0.17156862745098042,3.3164038811400856,0.006519040000000001,1.14465325443787
"frozenset({""men's shoes - Formal Shoes""})","frozenset({""women's shoes - Ballerinas""})",0.05173333333333333,0.0544,0.009333333333333334,0.18041237113402064,3.3164038811400856,0.006519040000000001,1.1537509433962265
"frozenset({""women's shoes - Fashion Sandals""})","frozenset({""men's shoes - Formal Shoes""})",0.0576,0.05173333333333333,0.0104,0.18055555555555555,3.4901202749140894,0.00742016,1.157206779661017
"frozenset({""men's shoes - Formal Shoes""})","frozenset({""women's shoes - Fashion Sandals""})",0.05173333333333333,0.0576,0.0104,0.20103092783505155,3.4901202749140894,0.00742016,1.17952
"frozenset({""men's shoes - Sports Shoes"", ""men's shoes - Casual Shoes""})","frozenset({""men's shoes - Formal Shoes""})",0.025866666666666666,0.05173333333333333,0.0104,0.4020618556701031,7.771814220427251,0.009061831111111111,1.5858942528735633
"frozenset({""men's shoes - Sports Shoes"", ""men's shoes - Formal Shoes""})","frozenset({""men's shoes - Casual Shoes""})",0.021333333333333333,0.05733333333333333,0.0104,0.4875,8.502906976744185,0.009176888888888889,1.8393495934959352
"frozenset({""men's shoes - Casual Shoes"", ""men's shoes - Formal Shoes""})","frozenset({""men's shoes - Sports Shoes""})",0.0216,0.05893333333333333,0.0104,0.48148148148148145,8.169934640522875,0.00912704,1.8149142857142855
"frozenset({""men's shoes - Sports Shoes""})","frozenset({""men's shoes - Casual Shoes"", ""men's shoes - Formal Shoes""})",0.05893333333333333,0.0216,0.0104,0.17647058823529413,8.169934640522875,0.00912704,1.188057142857143
"frozenset({""men's shoes - Casual Shoes""})","frozenset({""men's shoes - Sports Shoes"", ""men's shoes - Formal Shoes""})",0.05733333333333333,0.021333333333333333,0.0104,0.18139534883720929,8.502906976744185,0.009176888888888889,1.195530303030303
"frozenset({""men's shoes - Formal Shoes""})","frozenset({""men's shoes - Sports Shoes"", ""men's shoes - Casual Shoes""})",0.05173333333333333,0.025866666666666666,0.0104,0.20103092783505155,7.771814220427251,0.009061831111111111,1.2192378494623655
"frozenset({""women's shoes - Fashion Sandals"", ""men's shoes - Casual Shoes""})","frozenset({""men's shoes - Formal Shoes""})",0.012,0.05173333333333333,0.005066666666666666,0.42222222222222217,8.161512027491408,0.004445866666666666,1.641230769230769
"frozenset({""women's shoes - Fashion Sandals"", ""men's shoes - Formal Shoes""})","frozenset({""men's shoes - Casual Shoes""})",0.0104,0.05733333333333333,0.005066666666666666,0.48717948717948717,8.49731663685152,0.004470399999999999,1.8382
"frozenset({""men's shoes - Casual Shoes"", ""men's shoes - Formal Shoes""})","frozenset({""women's shoes - Fashion Sandals""})",0.0216,0.0576,0.005066666666666666,0.2345679012345679,4.072359396433471,0.003822506666666666,1.2311999999999999
"frozenset({""women's shoes - Fashion Sandals""})","frozenset({""men's shoes - Casual Shoes"", ""men's shoes - Formal Shoes""})",0.0576,0.0216,0.005066666666666666,0.08796296296296297,4.072359396433471,0.003822506666666666,1.0727634517766498
"frozenset({""men's shoes - Casual Shoes""})","frozenset({""women's shoes - Fashion Sandals"", ""men's shoes - Formal Shoes""})",0.05733333333333333,0.0104,0.005066666666666666,0.08837209302325581,8.49731663685152,0.004470399999999999,1.085530612244898
"frozenset({""men's shoes - Formal Shoes""})","frozenset({""women's shoes - Fashion Sandals"", ""men's shoes - Casual Shoes""})",0.05173333333333333,0.012,0.005066666666666666,0.0979381443298969,8.161512027491408,0.004445866666666666,1.0952685714285715
"frozenset({""men's clothing - T-shirts & Polos""})","frozenset({""men's shoes - Formal Shoes""})",0.04426666666666667,0.05173333333333333,0.006933333333333333,0.15662650602409636,3.027574214383306,0.004643271111111111,1.1243733333333332
"frozenset({""men's shoes - Formal Shoes""})","frozenset({""men's clothing - T-shirts & Polos""})",0.05173333333333333,0.04426666666666667,0.006933333333333333,0.13402061855670103,3.027574214383306,0.004643271111111111,1.1036444444444444
"frozenset({""men's clothing - T-shirts & Polos""})","frozenset({""men's shoes - Casual Shoes""})",0.04426666666666667,0.05733333333333333,0.0088,0.19879518072289157,3.4673578033062484,0.006262044444444444,1.176561403508772
"frozenset({""men's shoes - Casual Shoes""})","frozenset({""men's clothing - T-shirts & Polos""})",0.05733333333333333,0.04426666666666667,0.0088,0.15348837209302327,3.4673578033062484,0.006262044444444444,1.129025641025641
"frozenset({""men's shoes - Sports Shoes""})","frozenset({""men's clothing - T-shirts & Polos""})",0.05893333333333333,0.04426666666666667,0.008533333333333334,0.14479638009049775,3.2710025622853407,0.005924551111111112,1.1175506172839507
"frozenset({""men's clothing - T-shirts & Polos""})","frozenset({""men's shoes - Sports Shoes""})",0.04426666666666667,0.05893333333333333,0.008533333333333334,0.1927710843373494,3.2710025622853407,0.005924551111111112,1.1657990049751243
"frozenset({""men's clothing - Jeans""})","frozenset({""men's clothing - T-shirts & Polos""})",0.0464,0.04426666666666667,0.012533333333333334,0.27011494252873564,6.101994183631076,0.01047936,1.3094299212598426
"frozenset({""men's clothing - T-shirts & Polos""})","frozenset({""men's clothing - Jeans""})",0.04426666666666667,0.0464,0.012533333333333334,0.2831325301204819,6.101994183631076,0.01047936,1.3302319327731091
"frozenset({""men's clothing - T-shirts & Polos""})","frozenset({""men's clothing - Innerwear""})",0.04426666666666667,0.04373333333333333,0.0152,0.3433734939759036,7.851528063473406,0.01326407111111111,1.4563327217125384
"frozenset({""men's clothing - Innerwear""})","frozenset({""men's clothing - T-shirts & Polos""})",0.04373333333333333,0.04426666666666667,0.0152,0.34756097560975613,7.851528063473406,0.01326407111111111,1.4648623052959504
"frozenset({""men's clothing - Innerwear""})","frozenset({""men's shoes - Formal Shoes""})",0.04373333333333333,0.05173333333333333,0.008,0.18292682926829268,3.5359567513200907,0.005737528888888889,1.1605651741293532
"frozenset({""men's shoes - Formal Shoes""})","frozenset({""men's clothing - Innerwear""})",0.05173333333333333,0.04373333333333333,0.008,0.15463917525773196,3.5359567513200907,0.005737528888888889,1.1311934959349594
"frozenset({""men's shoes - Sports Shoes""})","frozenset({""men's clothing - Innerwear""})",0.05893333333333333,0.04373333333333333,0.0088,0.14932126696832582,3.4143582386050113,0.0062226488888888895,1.1241219858156029
"frozenset({""men's clothing - Innerwear""})","frozenset({""men's shoes - Sports Shoes""})",0.04373333333333333,0.05893333333333333,0.0088,0.20121951219512196,3.414358238605011,0.0062226488888888895,1.178129262086514
"frozenset({""men's shoes - Casual Shoes""})","frozenset({""men's clothing - Innerwear""})",0.05733333333333333,0.04373333333333333,0.0096,0.16744186046511628,3.8287010777084514,0.007092622222222221,1.1485884543761637
"frozenset({""men's clothing - Innerwear""})","frozenset({""men's shoes - Casual Shoes""})",0.04373333333333333,0.05733333333333333,0.0096,0.2195121951219512,3.828701077708451,0.007092622222222221,1.2077916666666666
"frozenset({""men's clothing - Jeans""})","frozenset({""men's clothing - Innerwear""})",0.0464,0.04373333333333333,0.013333333333333334,0.2873563218390805,6.570647603027756,0.011304106666666668,1.341858064516129
"frozenset({""men's clothing - Innerwear""})","frozenset({""men's clothing - Jeans""})",0.04373333333333333,0.0464,0.013333333333333334,0.30487804878048785,6.570647603027756,0.011304106666666668,1.3718456140350879
"frozenset({""men's clothing - Shirts""})","frozenset({""men's clothing - Innerwear""})",0.0408,0.04373333333333333,0.0128,0.3137254901960784,7.173601147776184,0.01101568,1.393417142857143
"frozenset({""men's clothing - Innerwear""})","frozenset({""men's clothing - Shirts""})",0.04373333333333333,0.0408,0.0128,0.29268292682926833,7.173601147776184,0.01101568,1.3561103448275864
"frozenset({""men's shoes - Sports Shoes""})","frozenset({""men's clothing - Shirts""})",0.05893333333333333,0.0408,0.007466666666666667,0.12669683257918551,3.105314523999645,0.005062186666666666,1.098358549222798
"frozenset({""men's clothing - Shirts""})","frozenset({""men's shoes - Sports Shoes""})",0.0408,0.05893333333333333,0.007466666666666667,0.1830065359477124,3.105314523999645,0.005062186666666666,1.1518656
"frozenset({""men's clothing - Shirts""})","frozenset({""men's shoes - Casual Shoes""})",0.0408,0.05733333333333333,0.008,0.19607843137254902,3.4199726402188784,0.0056608000000000006,1.1725853658536585
"frozenset({""men's shoes - Casual Shoes""})","frozenset({""men's clothing - Shirts""})",0.05733333333333333,0.0408,0.008,0.13953488372093023,3.419972640218878,0.0056608000000000006,1.1147459459459461
"frozenset({""men's clothing - Shirts""})","frozenset({""men's shoes - Formal Shoes""})",0.0408,0.05173333333333333,0.006933333333333333,0.1699346405228758,3.2848190822720835,0.004822613333333333,1.1424
"frozenset({""men's shoes - Formal Shoes""})","frozenset({""men's clothing - Shirts""})",0.05173333333333333,0.0408,0.006933333333333333,0.13402061855670103,3.284819082272084,0.004822613333333333,1.107647619047619
"frozenset({""men's clothing - Jeans""})","frozenset({""men's clothing - Shirts""})",0.0464,0.0408,0.012533333333333334,0.27011494252873564,6.620464277665088,0.010640213333333334,1.3141795275590553
"frozenset({""men's clothing - Shirts""})","frozenset({""men's clothing - Jeans""})",0.0408,0.0464,0.012533333333333334,0.3071895424836601,6.620464277665088,0.010640213333333334,1.376422641509434
"frozenset({""men's clothing - Shirts""})","frozenset({""men's clothing - T-shirts & Polos""})",0.0408,0.04426666666666667,0.010666666666666666,0.261437908496732,5.905976848570752,0.008860586666666666,1.2940460176991149
"frozenset({""men's clothing - T-shirts & Polos""})","frozenset({""men's clothing - Shirts""})",0.04426666666666667,0.0408,0.010666666666666666,0.24096385542168672,5.905976848570752,0.008860586666666666,1.2637079365079367
"frozenset({""men's clothing - Jeans""})","frozenset({""men's shoes - Formal Shoes""})",0.0464,0.05173333333333333,0.008266666666666667,0.17816091954022992,3.443832207607537,0.00586624,1.153834965034965
"frozenset({""men's shoes - Formal Shoes""})","frozenset({""men's clothing - Jeans""})",0.05173333333333333,0.0464,0.008266666666666667,0.1597938144329897,3.443832207607537,0.00586624,1.134959509202454
"frozenset({""men's shoes - Sports Shoes""})","frozenset({""men's clothing - Jeans""})",0.05893333333333333,0.0464,0.008,0.13574660633484165,2.925573412388829,0.0052654933333333345,1.1033801047120417
"frozenset({""men's clothing - Jeans""})","frozenset({""men's shoes - Sports Shoes""})",0.0464,0.05893333333333333,0.008,0.1724137931034483,2.9255734123888284,0.0052654933333333345,1.1371222222222224
"frozenset({""men's clothing - Jeans""})","frozenset({""men's shoes - Casual Shoes""})",0.0464,0.05733333333333333,0.007466666666666667,0.16091954022988506,2.8067361668003206,0.004806400000000001,1.1234520547945206
"frozenset({""men's shoes - Casual Shoes""})","frozenset({""men's clothing - Jeans""})",0.05733333333333333,0.0464,0.007466666666666667,0.13023255813953488,2.806736166800321,0.004806400000000001,1.096385026737968
"frozenset({""men's shoes - Sports Shoes""})","frozenset({""men's shoes - Casual Shoes""})",0.05893333333333333,0.05733333333333333,0.025866666666666666,0.43891402714932126,7.65547721772072,0.02248782222222222,1.6800752688172043
"frozenset({""men's shoes - Casual Shoes""})","frozenset({""men's shoes - Sports Shoes""})",0.05733333333333333,0.05893333333333333,0.025866666666666666,0.4511627906976744,7.65547721772072,0.02248782222222222,1.7146553672316385
"frozenset({""women's shoes - Fashion Sandals""})","frozenset({""men's shoes - Casual Shoes""})",0.0576,0.05733333333333333,0.012,0.20833333333333334,3.6337209302325584,0.0086976,1.190736842105263
